Лилия Roselily Сара (вост.махр.), 12/14;0;;;;13580;АЛЛ0013580;Лилия;Roselily Сара;12/14;;;;;;;;;;;;;;;;;;;;;;;;;;1dfbccce-a346-4592-b81f-313af2855afa;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Лилия Roselily Зита (вост.махр.), 12/14;0;;;;10673;АЛЛ0010673;Лилия;Roselily Зита;12/14;;;;;;;;;;;;;;;;;;;;;;;;;;289d1507-4ef3-4eaf-8540-2ad06d8d19c8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Лилия Roselily Талисса (Тоска) (вост.махр.), 12/14;0;;;;4275;АЛЛ0004275;Лилия;Roselily Талисса (Тоска);12/14;;;;;;;;;;;;;;;;;;;;;;;;;;f4e5d7a4-1a99-4a47-9df4-71154dd189d5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Лилия Roselily Талита (вост.махр.), 12/14;0;;;;7131;АЛЛ0007131;Лилия;Roselily Талита;12/14;;;;;;;;;;;;;;;;;;;;;;;;;;c7e77853-3d84-4716-80e4-783f940a93d3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Лилия Акапулько (вост.), 12/14;0;;;;219;АЛЛ0000219;Лилия;Акапулько;12/14;;;;;;;;;;;;;;;;;;;;;;;;;;8c3c90ac-5d39-4583-bc8f-929167d5bea7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Лилия Анаис Анаис (вост.), 12/14;0;;;;405;АЛЛ0000405;Лилия;Анаис Анаис;12/14;;;;;;;;;;;;;;;;;;;;;;;;;;c484ec7f-eff4-43fc-8603-a0223341bdbf;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Лилия Арабиан Ред (вост.), 12/14;0;;;;222;АЛЛ0000222;Лилия;Арабиан Ред;12/14;;;;;;;;;;;;;;;;;;;;;;;;;;98198735-fa44-4097-913e-e4ab79e9f6cc;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Лилия Арена (вост.), 12/14;0;;;;223;АЛЛ0000223;Лилия;Арена;12/14;;;;;;;;;;;;;;;;;;;;;;;;;;36794e12-f9c5-4018-8457-7818cf4cfc08;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Лилия Аспирейшн (вост.), 13/14;0;;;;9421;АЛЛ0009421;Лилия;Аспирейшн;13/14;;;;;;;;;;;;;;;;;;;;;;;;;;5fb13490-95ee-4e1a-b6b9-b351949efe4b;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Лилия Астериан (вост.), 12/14;0;;;;3884;АЛЛ0003884;Лилия;Астериан;12/14;;;;;;;;;;;;;;;;;;;;;;;;;;9704aafb-0e94-4c8c-af30-70e3ad3732f9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Лилия Аур. Голд Бенд (вост.), 12/14;0;;;;1425;АЛЛ0001425;Лилия;Ауратум Голд Бенд;12/14;;;;;;;;;;;;;;;;;;;;;;;;;;d2a9ec41-1838-43ab-8f24-275388faf795;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Лилия Аур. Вирждинале (вост.), 12/14;0;;;;1424;АЛЛ0001424;Лилия;Ауратум Вирждинале;12/14;;;;;;;;;;;;;;;;;;;;;;;;;;08746160-f73f-4f19-9b14-4f3e0f702a91;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Лилия Авиньер (вост.), 14/16;0;;;;2829;АЛЛ0002829;Лилия;Авиньер;14/16;;;;;;;;;;;;;;;;;;;;;;;;;;6abd5945-c28c-4233-8123-c6d8dd7e7446;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Лилия Баккарди (вост.), 14/16;0;;;;3626;АЛЛ0003626;Лилия;Баккарди;14/16;;;;;;;;;;;;;;;;;;;;;;;;;;181d0738-3a36-4023-9cb7-b02ac12d9383;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Лилия Бафферари (вост.), 12/14;0;;;;7105;АЛЛ0007105;Лилия;Бафферари;12/14;;;;;;;;;;;;;;;;;;;;;;;;;;0291f2f5-c3ff-4534-a33f-cbd2315deb82;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Лилия Бандиера (вост.), 14/16;0;;;;13581;АЛЛ0013581;Лилия;Бандиера;14/16;;;;;;;;;;;;;;;;;;;;;;;;;;6bb056d4-8994-4262-8dc5-ba7b2c65a577;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Лилия Барракуда (вост.), 12/14;0;;;;1426;АЛЛ0001426;Лилия;Барракуда;12/14;;;;;;;;;;;;;;;;;;;;;;;;;;241e05f1-5b5f-42a4-ad4a-315695d28c3b;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Лилия Бебоп (вост.), 12/14;0;;;;3764;АЛЛ0003764;Лилия;Бебоп;12/14;;;;;;;;;;;;;;;;;;;;;;;;;;3b3a7e23-f6ad-4989-acfd-1abc252103b4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Лилия Бергамо (вост.), 12/14;0;;;;408;АЛЛ0000408;Лилия;Бергамо;12/14;;;;;;;;;;;;;;;;;;;;;;;;;;ae363483-f28c-4bb8-81b5-e78ce9a4ab98;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Лилия Биг Бен (вост.), 13/14;0;;;;5355;АЛЛ0005355;Лилия;Биг Бен;13/14;;;;;;;;;;;;;;;;;;;;;;;;;;038071b2-7886-4d81-a829-46b237a500b9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Лилия Биг Эдишн (вост.), 13/14;0;;;;5357;АЛЛ0005357;Лилия;Биг Эдишн;13/14;;;;;;;;;;;;;;;;;;;;;;;;;;566b38f6-0eb3-481f-85ea-f54d83065d52;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Лилия Биг Ньюс (вост.), 13/14;0;;;;5358;АЛЛ0005358;Лилия;Биг Ньюс;13/14;;;;;;;;;;;;;;;;;;;;;;;;;;7248c4f2-de93-416e-bb13-4e6915a4ab8c;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Лилия Блэк Белт (вост.), 13/14;0;;;;6432;АЛЛ0006432;Лилия;Блэк Белт;13/14;;;;;;;;;;;;;;;;;;;;;;;;;;e0a73181-f6ea-4c7b-a74a-b0b4fea48abc;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Лилия Бомбастик (вост.), 14/16;0;;;;10674;АЛЛ0010674;Лилия;Бомбастик;14/16;;;;;;;;;;;;;;;;;;;;;;;;;;634d9443-c3cd-4de4-bc3a-f24a28b575bb;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Лилия Бонанза (вост.), 13/14;0;;;;6435;АЛЛ0006435;Лилия;Бонанза;13/14;;;;;;;;;;;;;;;;;;;;;;;;;;7df38efc-c1a0-4da5-9e3c-75e14e5fabe1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Лилия Бразилия (вост.), 12/14;0;;;;410;АЛЛ0000410;Лилия;Бразилия;12/14;;;;;;;;;;;;;;;;;;;;;;;;;;4070ebe9-bfcd-42bc-8f73-041d30fa67fd;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Лилия Брукс (вост.), 12/14;0;;;;9423;АЛЛ0009423;Лилия;Брукс;12/14;;;;;;;;;;;;;;;;;;;;;;;;;;f6e56f4e-bd0e-4d43-858a-9996478a072b;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Лилия Бурлеска (вост.), 12/14;0;;;;3574;АЛЛ0003574;Лилия;Бурлеска;12/14;;;;;;;;;;;;;;;;;;;;;;;;;;ead26092-5664-42ed-94ca-213516992de2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Лилия Каденца (вост.), 12/14;0;;;;4351;АЛЛ0004351;Лилия;Каденца;12/14;;;;;;;;;;;;;;;;;;;;;;;;;;935615e6-65c5-4a07-898b-48865dcd245f;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Лилия Капитан Триколор (вост.);0;;;;3576;АЛЛ0003576;Лилия;Капитан Триколор;12/14;;;;;;;;;;;;;;;;;;;;;;;;;;3ea1714d-1635-4842-bd80-d2f278fda738;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Лилия Карнавал (вост.), 13/14;0;;;;3033;АЛЛ0003033;Лилия;Карнавал;13/14;;;;;;;;;;;;;;;;;;;;;;;;;;66831331-02a9-456d-96de-39a17d30ea09;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Лилия Каса Бланка (вост.), 12/14;0;;;;393;АЛЛ0000393;Лилия;Каса Бланка;12/14;;;;;;;;;;;;;;;;;;;;;;;;;;a2b28cd8-f92f-4bd6-a50d-8671cdb1f813;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Лилия Челси (вост.), 12/14;0;;;;4352;АЛЛ0004352;Лилия;Челси;12/14;;;;;;;;;;;;;;;;;;;;;;;;;;a49487c3-6fb8-430c-be6c-53fb71ef5e3d;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Лилия Чил Аут (вост.), 12/14;0;;;;3685;АЛЛ0003685;Лилия;Чил Аут;12/14;;;;;;;;;;;;;;;;;;;;;;;;;;1f721848-824e-40a1-ae67-b6c392648b37;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Лилия Колор Эссенс (вост.), 12/14;0;;;;2792;АЛЛ0002792;Лилия;Колор Эссенс;12/14;;;;;;;;;;;;;;;;;;;;;;;;;;54c27b5a-4d01-4095-b5b2-918bca44d277;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Лилия Колор Парад (вост.), 12/14;0;;;;231;АЛЛ0000231;Лилия;Колор Парад;12/14;;;;;;;;;;;;;;;;;;;;;;;;;;6d661c48-9681-43ac-806d-b9ea9cb5ce98;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Лилия Колорадо (вост.), 13/14;0;;;;3640;АЛЛ0003640;Лилия;Колорадо;13/14;;;;;;;;;;;;;;;;;;;;;;;;;;3aad9fcf-cf90-419e-9dfc-66abeff47d11;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Лилия Колизей (вост.), 13/14;0;;;;3774;АЛЛ0003774;Лилия;Колизей;13/14;;;;;;;;;;;;;;;;;;;;;;;;;;a884e8fb-d7f8-4a68-88ee-fba628bcf8b4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Лилия Колумбия (вост.), 12/14;0;;;;7107;АЛЛ0007107;Лилия;Колумбия;12/14;;;;;;;;;;;;;;;;;;;;;;;;;;38de8852-d7dd-4150-b5b7-9e5d7880da17;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Лилия Коммитмент (вост.), 12/14;0;;;;3769;АЛЛ0003769;Лилия;Коммитмент;12/14;;;;;;;;;;;;;;;;;;;;;;;;;;9ae4e121-212b-42b3-ad12-ad596e492500;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Лилия Компаньон (вост.), 12/14;0;;;;7108;АЛЛ0007108;Лилия;Компаньон;12/14;;;;;;;;;;;;;;;;;;;;;;;;;;05fa8c38-4953-4833-994f-9d1203052932;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Лилия Корвара (вост.), 12/14;0;;;;2793;АЛЛ0002793;Лилия;Корвара;12/14;;;;;;;;;;;;;;;;;;;;;;;;;;0a78ab49-4f9f-4b2e-88f5-f0db12df68e3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Лилия Крэйтер (вост.), 13/14;0;;;;5360;АЛЛ0005360;Лилия;Крэйтер;13/14;;;;;;;;;;;;;;;;;;;;;;;;;;e9320ff2-3f5f-4cb2-8f62-0de168c5f59b;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Лилия Кристал Стар (вост.), 12/14;0;;;;232;АЛЛ0000232;Лилия;Кристал Стар;12/14;;;;;;;;;;;;;;;;;;;;;;;;;;89514914-72ea-4b03-8e89-9f3ca25250c4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Лилия Керли Сью (вост.), 12/14;0;;;;6434;АЛЛ0006434;Лилия;Керли Сью;12/14;;;;;;;;;;;;;;;;;;;;;;;;;;79b8056b-d1ad-4a6e-86e8-6b3fc69bb4f8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Лилия Дарк Сенсейшн (вост.), 13/14;0;;;;5361;АЛЛ0005361;Лилия;Дарк Сенсейшн;13/14;;;;;;;;;;;;;;;;;;;;;;;;;;465d46fd-7bb8-43c7-945a-de2c145cfabb;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Лилия Дигнити (вост.), 13/14;0;;;;6449;АЛЛ0006449;Лилия;Дигнити;13/14;;;;;;;;;;;;;;;;;;;;;;;;;;f038c94d-d976-4501-97f7-73686cfa48d1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Лилия Диззи (вост.), 12/14;0;;;;233;АЛЛ0000233;Лилия;Диззи;12/14;;;;;;;;;;;;;;;;;;;;;;;;;;827d5711-3c6c-4add-b762-81a4db1720b3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Лилия Динамит (вост.), 12/14;0;;;;421;АЛЛ0000421;Лилия;Динамит;12/14;;;;;;;;;;;;;;;;;;;;;;;;;;08099b18-dc45-4879-9fb4-bb7ec25c879a;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Лилия Эускади (вост.), 14/16;0;;;;13582;АЛЛ0013582;Лилия;Эускади;14/16;;;;;;;;;;;;;;;;;;;;;;;;;;74709f7d-6cc9-4287-91cf-1c4bcd3c144d;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Лилия Эксельсиор (вост.), 12/14;0;;;;1534;АЛЛ0001534;Лилия;Эксельсиор;12/14;;;;;;;;;;;;;;;;;;;;;;;;;;bfa7053d-42e3-4a08-8d6f-f701864b5623;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Лилия Экстраваганца (вост.), 12/14;0;;;;2951;АЛЛ0002951;Лилия;Экстраваганца;12/14;;;;;;;;;;;;;;;;;;;;;;;;;;c1dd42df-499c-4154-81d2-152248f63c8a;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Лилия Файрболт (вост.), 12/14;0;;;;3781;АЛЛ0003781;Лилия;Файрболт;12/14;;;;;;;;;;;;;;;;;;;;;;;;;;65f6f0bd-94f4-49bf-8a1c-5aead02d3532;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Лилия Фрагранс Микс (вост.), 12/14;0;;;;13583;АЛЛ0013583;Лилия;Фрагранс Микс;12/14;;;;;;;;;;;;;;;;;;;;;;;;;;297b61ae-453d-42aa-927f-4be79c16b8f2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Лилия Фронт Пейдж (вост.), 12/14;0;;;;7115;АЛЛ0007115;Лилия;Фронт Пейдж;12/14;;;;;;;;;;;;;;;;;;;;;;;;;;20b2f90a-2247-4c54-b8a4-b9fab813a622;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Лилия Фулл Мун (вост.), 13/14;0;;;;4280;АЛЛ0004280;Лилия;Фулл Мун;13/14;;;;;;;;;;;;;;;;;;;;;;;;;;ae2587f0-f95f-43a2-afbb-360e46ddbca4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Лилия Фурио (вост.), 12/14;0;;;;3783;АЛЛ0003783;Лилия;Фурио;12/14;;;;;;;;;;;;;;;;;;;;;;;;;;105fdf5a-e7c3-48b7-bbcb-92c1c7675207;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Лилия Глазгоу (вост.), 14/16;0;;;;13584;АЛЛ0013584;Лилия;Глазгоу;14/16;;;;;;;;;;;;;;;;;;;;;;;;;;489dacb6-e40c-4928-882b-05a5e968d744;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Лилия Грейслэнд (вост.), 13/14;0;;;;6437;АЛЛ0006437;Лилия;Грейслэнд;13/14;;;;;;;;;;;;;;;;;;;;;;;;;;7e3d32f4-6052-47e8-b1a6-fbfff83cce04;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Лилия Грация (вост.), 14/16;0;;;;3895;АЛЛ0003895;Лилия;Грация;14/16;;;;;;;;;;;;;;;;;;;;;;;;;;1724fa1b-68dd-404b-ba03-d5d3979685b7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Лилия Гран Туризмо (вост.), 12/14;0;;;;4355;АЛЛ0004355;Лилия;Гран Туризмо;12/14;;;;;;;;;;;;;;;;;;;;;;;;;;c8b7b2d5-ef64-46c3-945a-5253ed4750b8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Лилия Хиачи (вост.), 12/14;0;;;;13585;АЛЛ0013585;Лилия;Хиачи;12/14;;;;;;;;;;;;;;;;;;;;;;;;;;75c61625-ce4d-445b-a6f7-923875de70a2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Лилия Хелиуан (вост.), 14/16;0;;;;13586;АЛЛ0013586;Лилия;Хелиуан;14/16;;;;;;;;;;;;;;;;;;;;;;;;;;a190b1a3-d3cf-4380-b43e-3246b6145aa8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Лилия Фокус Покус (вост.), 13/14;0;;;;3896;АЛЛ0003896;Лилия;Фокус Покус;13/14;;;;;;;;;;;;;;;;;;;;;;;;;;d20e7b50-411d-47c5-b964-3067108cfc5c;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Лилия Хотлайн (вост.), 12/14;0;;;;3035;АЛЛ0003035;Лилия;Хотлайн;12/14;;;;;;;;;;;;;;;;;;;;;;;;;;e9596df2-9bd6-4df7-9b06-9ca318adb31e;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Лилия Хоспот (вост.), 12/14;0;;;;3034;АЛЛ0003034;Лилия;Хоспот;12/14;;;;;;;;;;;;;;;;;;;;;;;;;;52532883-6ff3-48e7-9534-36b401d93bd1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Лилия Айдахо (вост.), 13/14;0;;;;3891;АЛЛ0003891;Лилия;Айдахо;13/14;;;;;;;;;;;;;;;;;;;;;;;;;;84a125e6-ffaa-49e2-bbba-8536566a5b48;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Лилия Индиана (вост.), 14/16;0;;;;4282;АЛЛ0004282;Лилия;Индиана;14/16;;;;;;;;;;;;;;;;;;;;;;;;;;5df9b731-0899-45e9-9420-c6f2ddd835ad;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Лилия Джейбёрд (вост.), 12/14;0;;;;6451;АЛЛ0006451;Лилия;Джейбёрд;12/14;;;;;;;;;;;;;;;;;;;;;;;;;;a6788d38-b6fb-4f70-84bf-982fad1cebb5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Лилия Джефферсон (вост.), 14/16;0;;;;13587;АЛЛ0013587;Лилия;Джефферсон;14/16;;;;;;;;;;;;;;;;;;;;;;;;;;427fe595-b495-4bfb-85c2-06db8ebc5896;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Лилия Жозефина (вост.), 12/14;0;;;;3766;АЛЛ0003766;Лилия;Жозефина;12/14;;;;;;;;;;;;;;;;;;;;;;;;;;51f6252b-d0b4-443b-90c1-d5cc87c5b5d8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Лилия Кинг Соломон (вост.), 13/14;0;;;;7118;АЛЛ0007118;Лилия;Кинг Соломон;13/14;;;;;;;;;;;;;;;;;;;;;;;;;;c107b12d-ecba-4b7d-8a6c-731497f11526;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Лилия Кисспруф (вост.), 12/14;0;;;;234;АЛЛ0000234;Лилия;Кисспруф;12/14;;;;;;;;;;;;;;;;;;;;;;;;;;64c4466a-20d0-44a7-be0a-fdad62e080b9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Лилия Ла Рошель (вост.), 13/14;0;;;;3603;АЛЛ0003603;Лилия;Ла Рошель;13/14;;;;;;;;;;;;;;;;;;;;;;;;;;a7835792-426d-4e34-82df-2fe6b84390aa;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Лилия Лейк Мичиган (вост.), 12/14;0;;;;1463;АЛЛ0001463;Лилия;Лейк Мичиган;12/14;;;;;;;;;;;;;;;;;;;;;;;;;;3e9c3587-e465-4aac-b054-356ab936fe62;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Лилия Лампун (вост.), 13/14;0;;;;9425;АЛЛ0009425;Лилия;Лампун;13/14;;;;;;;;;;;;;;;;;;;;;;;;;;7a98fa00-ab1b-4c07-82ca-68fd629306a1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Лилия Легенда (вост.), 12/14;0;;;;2795;АЛЛ0002795;Лилия;Легенда;12/14;;;;;;;;;;;;;;;;;;;;;;;;;;dce67ac5-e5ae-4ef6-bf58-c50ae83aa9df;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Лилия Лов Леттер (вост.), 13/14;0;;;;9426;АЛЛ0009426;Лилия;Лов Леттер;13/14;;;;;;;;;;;;;;;;;;;;;;;;;;a8d09a89-e36a-4994-8276-e4c0fb455bbd;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Лилия Луиза (вост.), 13/14;0;;;;6459;АЛЛ0006459;Лилия;Луиза;13/14;;;;;;;;;;;;;;;;;;;;;;;;;;8f547992-c903-47fa-a42b-ef2379c8c24d;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Лилия Маделейн (вост.), 13/14;0;;;;5749;АЛЛ0005749;Лилия;Маделейн;13/14;;;;;;;;;;;;;;;;;;;;;;;;;;824a9574-00a1-4a60-a924-aeb10bee287e;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Лилия Марко Поло (вост.), 12/14;0;;;;237;АЛЛ0000237;Лилия;Марко Поло;12/14;;;;;;;;;;;;;;;;;;;;;;;;;;7aa1cba6-bd56-4377-ad56-bd7031c799ba;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Лилия Марлон (вост.), 12/14;0;;;;4357;АЛЛ0004357;Лилия;Марлон;12/14;;;;;;;;;;;;;;;;;;;;;;;;;;84802d87-c433-45be-94c4-27578df4aff5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Лилия Матео (вост.), 12/14;0;;;;13588;АЛЛ0013588;Лилия;Матео;12/14;;;;;;;;;;;;;;;;;;;;;;;;;;da384acd-82a7-492d-a615-0f49df827c72;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Лилия Меро Стар (вост.), 12/14;0;;;;239;АЛЛ0000239;Лилия;Меро Стар;12/14;;;;;;;;;;;;;;;;;;;;;;;;;;f352c676-6b94-4989-841d-6957d7ac86b4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Лилия Монтеню (вост.), 12/14;0;;;;3611;АЛЛ0003611;Лилия;Монтеню;12/14;;;;;;;;;;;;;;;;;;;;;;;;;;fa512635-cfcb-4ae6-861c-246f88855735;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Лилия Монтесума (вост.), 12/14;0;;;;437;АЛЛ0000437;Лилия;Монтесума;12/14;;;;;;;;;;;;;;;;;;;;;;;;;;f7ae37f2-9925-4240-a56a-f58efb9b5416;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Лилия Москва (вост.), 12/14;0;;;;5751;АЛЛ0005751;Лилия;Москва;12/14;;;;;;;;;;;;;;;;;;;;;;;;;;264ed62a-e841-49c0-8225-c192889716b2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Лилия Мускадет (вост.), 12/14;0;;;;240;АЛЛ0000240;Лилия;Мускадет;12/14;;;;;;;;;;;;;;;;;;;;;;;;;;f51d7f18-e477-447e-b596-f835dc3b3da9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Лилия Уан Лов (вост.), 13/14;0;;;;4314;АЛЛ0004314;Лилия;Уан Лов;13/14;;;;;;;;;;;;;;;;;;;;;;;;;;7186db29-1bc8-4c61-9940-3caba77d83a2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Лилия Овада (вост.), 14/16;0;;;;9427;АЛЛ0009427;Лилия;Овада;14/16;;;;;;;;;;;;;;;;;;;;;;;;;;9a78513d-ae22-42d2-9499-88e762739a76;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Лилия Парадеро (вост.), 14/16;0;;;;1487;АЛЛ0001487;Лилия;Парадеро;14/16;;;;;;;;;;;;;;;;;;;;;;;;;;1aabc28d-c738-4f0f-8a44-d3b296703461;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Лилия Пенинсула (вост.), 13/14;0;;;;5752;АЛЛ0005752;Лилия;Пенинсула;13/14;;;;;;;;;;;;;;;;;;;;;;;;;;1bc991a1-f8d4-4c23-9b98-bb166e6a915f;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Лилия Пэррот Пинк Карриба (вост.), 12/14;0;;;;9428;АЛЛ0009428;Лилия;Пэррот Пинк Карриба;12/14;;;;;;;;;;;;;;;;;;;;;;;;;;8c82f00b-3c9b-4e85-8a1c-31580a496073;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Лилия Песаро (вост.), 12/14;0;;;;1491;АЛЛ0001491;Лилия;Песаро;12/14;;;;;;;;;;;;;;;;;;;;;;;;;;6f8d705f-c64f-4587-b74b-5f5665e38914;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
